"REF_DATE","GEO","DGUID","Seasonal adjustment","Activities","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-10","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","43.5","","","","1"
"2014-10","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","124.0","","","","1"
"2015-01","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","625.6","","","","1"
"2015-01","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","508.9","","","","1"
"2015-01","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","68.5","","","","1"
"2015-01","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","43.9","","","","1"
"2015-01","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","24.6","","","","1"
"2015-01","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","129.2","","","","1"
"2015-01","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","207.0","","","","1"
"2015-01","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","104.2","","","","1"
"2015-01","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","62.3","","","","1"
"2015-01","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","41.9","","","","1"
"2015-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","116.7","","","","1"
"2015-01","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","640.7","","","","1"
"2015-01","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","516.8","","","","1"
"2015-01","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","69.7","","","","1"
"2015-01","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","44.0","","","","1"
"2015-01","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","25.7","","","","1"
"2015-01","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","125.7","","","","1"
"2015-01","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","212.9","","","","1"
"2015-01","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","108.5","","","","1"
"2015-01","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","65.6","","","","1"
"2015-01","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","42.9","","","","1"
"2015-01","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","123.9","","","","1"
"2015-04","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","649.3","","","","1"
"2015-04","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","528.0","","","","1"
"2015-04","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","70.7","","","","1"
"2015-04","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","45.1","","","","1"
"2015-04","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","25.6","","","","1"
"2015-04","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","126.1","","","","1"
"2015-04","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","222.1","","","","1"
"2015-04","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","109.1","","","","1"
"2015-04","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","67.1","","","","1"
"2015-04","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","42.0","","","","1"
"2015-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","121.3","","","","1"
"2015-04","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","647.0","","","","1"
"2015-04","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","524.0","","","","1"
"2015-04","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","71.1","","","","1"
"2015-04","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","45.1","","","","1"
"2015-04","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","26.0","","","","1"
"2015-04","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","128.2","","","","1"
"2015-04","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","216.1","","","","1"
"2015-04","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","108.6","","","","1"
"2015-04","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","66.0","","","","1"
"2015-04","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","42.6","","","","1"
"2015-04","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","123.0","","","","1"
"2015-07","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","680.8","","","","1"
"2015-07","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","549.7","","","","1"
"2015-07","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","73.6","","","","1"
"2015-07","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","46.2","","","","1"
"2015-07","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","27.4","","","","1"
"2015-07","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","133.9","","","","1"
"2015-07","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","224.5","","","","1"
"2015-07","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","117.7","","","","1"
"2015-07","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","73.0","","","","1"
"2015-07","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","44.7","","","","1"
"2015-07","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","131.1","","","","1"
"2015-07","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","650.5","","","","1"
"2015-07","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","526.9","","","","1"
"2015-07","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","71.5","","","","1"
"2015-07","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","45.6","","","","1"
"2015-07","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","25.9","","","","1"
"2015-07","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","127.8","","","","1"
"2015-07","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","217.4","","","","1"
"2015-07","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","110.2","","","","1"
"2015-07","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","66.3","","","","1"
"2015-07","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","43.9","","","","1"
"2015-07","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","123.6","","","","1"
"2015-10","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","634.7","","","","1"
"2015-10","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","509.4","","","","1"
"2015-10","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","72.4","","","","1"
"2015-10","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","46.4","","","","1"
"2015-10","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","26.0","","","","1"
"2015-10","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","120.8","","","","1"
"2015-10","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","210.8","","","","1"
"2015-10","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","105.4","","","","1"
"2015-10","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","62.4","","","","1"
"2015-10","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","43.0","","","","1"
"2015-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","125.3","","","","1"
"2015-10","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","652.2","","","","1"
"2015-10","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","528.3","","","","1"
"2015-10","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","72.9","","","","1"
"2015-10","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","46.9","","","","1"
"2015-10","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","26.0","","","","1"
"2015-10","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","128.3","","","","1"
"2015-10","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","218.0","","","","1"
"2015-10","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","109.1","","","","1"
"2015-10","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","66.9","","","","1"
"2015-10","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","42.2","","","","1"
"2015-10","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","123.9","","","","1"
"2016-01","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","643.3","","","","1"
"2016-01","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","524.5","","","","1"
"2016-01","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","72.1","","","","1"
"2016-01","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","47.2","","","","1"
"2016-01","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","24.9","","","","1"
"2016-01","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","133.0","","","","1"
"2016-01","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","213.7","","","","1"
"2016-01","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","105.7","","","","1"
"2016-01","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","64.3","","","","1"
"2016-01","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","41.4","","","","1"
"2016-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","118.8","","","","1"
"2016-01","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","658.6","","","","1"
"2016-01","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","533.4","","","","1"
"2016-01","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","73.7","","","","1"
"2016-01","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","47.9","","","","1"
"2016-01","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","25.8","","","","1"
"2016-01","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","129.4","","","","1"
"2016-01","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","220.4","","","","1"
"2016-01","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","109.9","","","","1"
"2016-01","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","67.2","","","","1"
"2016-01","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","42.7","","","","1"
"2016-01","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","125.2","","","","1"
"2016-04","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","665.6","","","","1"
"2016-04","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","542.1","","","","1"
"2016-04","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","75.6","","","","1"
"2016-04","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","50.4","","","","1"
"2016-04","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","25.2","","","","1"
"2016-04","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","129.0","","","","1"
"2016-04","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","228.0","","","","1"
"2016-04","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","109.5","","","","1"
"2016-04","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","67.4","","","","1"
"2016-04","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","42.1","","","","1"
"2016-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","123.5","","","","1"
"2016-04","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","662.6","","","","1"
"2016-04","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","537.0","","","","1"
"2016-04","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","75.8","","","","1"
"2016-04","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","50.3","","","","1"
"2016-04","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","25.5","","","","1"
"2016-04","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","130.9","","","","1"
"2016-04","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","221.6","","","","1"
"2016-04","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","108.7","","","","1"
"2016-04","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","66.3","","","","1"
"2016-04","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","42.4","","","","1"
"2016-04","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","125.6","","","","1"
"2016-07","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","700.6","","","","1"
"2016-07","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","567.7","","","","1"
"2016-07","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","79.6","","","","1"
"2016-07","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","52.7","","","","1"
"2016-07","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","26.9","","","","1"
"2016-07","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","138.8","","","","1"
"2016-07","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","231.0","","","","1"
"2016-07","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","118.3","","","","1"
"2016-07","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","75.3","","","","1"
"2016-07","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","43.0","","","","1"
"2016-07","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","132.9","","","","1"
"2016-07","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","669.3","","","","1"
"2016-07","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","544.0","","","","1"
"2016-07","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","77.4","","","","1"
"2016-07","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","51.9","","","","1"
"2016-07","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","25.5","","","","1"
"2016-07","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","132.7","","","","1"
"2016-07","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","223.4","","","","1"
"2016-07","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","110.5","","","","1"
"2016-07","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","68.4","","","","1"
"2016-07","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","42.1","","","","1"
"2016-07","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","125.3","","","","1"
"2016-10","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","651.3","","","","1"
"2016-10","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","524.5","","","","1"
"2016-10","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","77.5","","","","1"
"2016-10","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","52.1","","","","1"
"2016-10","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","25.4","","","","1"
"2016-10","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","126.4","","","","1"
"2016-10","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","214.5","","","","1"
"2016-10","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","106.1","","","","1"
"2016-10","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","63.8","","","","1"
"2016-10","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","42.3","","","","1"
"2016-10","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","126.8","","","","1"
"2016-10","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","670.3","","","","1"
"2016-10","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","544.4","","","","1"
"2016-10","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","77.9","","","","1"
"2016-10","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","52.3","","","","1"
"2016-10","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","25.6","","","","1"
"2016-10","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","134.2","","","","1"
"2016-10","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","221.8","","","","1"
"2016-10","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","110.5","","","","1"
"2016-10","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","68.9","","","","1"
"2016-10","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","41.6","","","","1"
"2016-10","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","125.9","","","","1"
"2017-01","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","656.7","","","","1"
"2017-01","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","536.8","","","","1"
"2017-01","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","76.6","","","","1"
"2017-01","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","51.3","","","","1"
"2017-01","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","25.3","","","","1"
"2017-01","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","137.9","","","","1"
"2017-01","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","215.5","","","","1"
"2017-01","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","106.8","","","","1"
"2017-01","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","67.1","","","","1"
"2017-01","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","39.7","","","","1"
"2017-01","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","119.9","","","","1"
"2017-01","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","671.3","","","","1"
"2017-01","Canada","2016A000011124","Seasonally adjusted","Total tourism industries","Jobs","190","thousands","3","v81659","1.2.2","545.5","","","","1"
"2017-01","Canada","2016A000011124","Seasonally adjusted","Transportation","Jobs","190","thousands","3","v81660","1.2.3","78.4","","","","1"
"2017-01","Canada","2016A000011124","Seasonally adjusted","Air transportation","Jobs","190","thousands","3","v81661","1.2.4","52.2","","","","1"
"2017-01","Canada","2016A000011124","Seasonally adjusted","Other transportation","Jobs","190","thousands","3","v64605557","1.2.17","26.2","","","","1"
"2017-01","Canada","2016A000011124","Seasonally adjusted","Accommodation","Jobs","190","thousands","3","v81667","1.2.10","134.1","","","","1"
"2017-01","Canada","2016A000011124","Seasonally adjusted","Food and beverage services","Jobs","190","thousands","3","v81668","1.2.11","221.9","","","","1"
"2017-01","Canada","2016A000011124","Seasonally adjusted","Other tourism activities","Jobs","190","thousands","3","v81669","1.2.12","111.1","","","","1"
"2017-01","Canada","2016A000011124","Seasonally adjusted","Recreation and entertainment","Jobs","190","thousands","3","v81670","1.2.13","70.3","","","","1"
"2017-01","Canada","2016A000011124","Seasonally adjusted","Travel agencies","Jobs","190","thousands","3","v81671","1.2.14","40.8","","","","1"
"2017-01","Canada","2016A000011124","Seasonally adjusted","Other industries","Jobs","190","thousands","3","v81672","1.2.15","125.8","","","","1"
"2017-04","Canada","2016A000011124","Unadjusted","Tourism activities","Jobs","190","thousands","3","v81673","1.1.1","679.8","","","","1"
"2017-04","Canada","2016A000011124","Unadjusted","Total tourism industries","Jobs","190","thousands","3","v81674","1.1.2","555.9","","","","1"
"2017-04","Canada","2016A000011124","Unadjusted","Transportation","Jobs","190","thousands","3","v81675","1.1.3","80.8","","","","1"
"2017-04","Canada","2016A000011124","Unadjusted","Air transportation","Jobs","190","thousands","3","v81676","1.1.4","54.8","","","","1"
"2017-04","Canada","2016A000011124","Unadjusted","Other transportation","Jobs","190","thousands","3","v64605556","1.1.17","26.0","","","","1"
"2017-04","Canada","2016A000011124","Unadjusted","Accommodation","Jobs","190","thousands","3","v81682","1.1.10","133.6","","","","1"
"2017-04","Canada","2016A000011124","Unadjusted","Food and beverage services","Jobs","190","thousands","3","v81683","1.1.11","229.2","","","","1"
"2017-04","Canada","2016A000011124","Unadjusted","Other tourism activities","Jobs","190","thousands","3","v81684","1.1.12","112.3","","","","1"
"2017-04","Canada","2016A000011124","Unadjusted","Recreation and entertainment","Jobs","190","thousands","3","v81685","1.1.13","71.3","","","","1"
"2017-04","Canada","2016A000011124","Unadjusted","Travel agencies","Jobs","190","thousands","3","v81686","1.1.14","41.0","","","","1"
"2017-04","Canada","2016A000011124","Unadjusted","Other industries","Jobs","190","thousands","3","v81687","1.1.15","123.9","","","","1"
"2017-04","Canada","2016A000011124","Seasonally adjusted","Tourism activities","Jobs","190","thousands","3","v81658","1.2.1","678.1","","","","1"
